chrom	start	end	optimal_ru	coding	period	obs_het	ABC_s_median	ABC_s_95%_CI	Num_s_accepted(max_5000)	Likelihood_0	Likelihood_s	LR	LogLR	LRT_p_value
chr1	13187487	13187501	5	0.0	3	0.0002931	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	13244855	13244899	14	0.0	3	0.7456318	0.00027	(0 , 0.00461)	2720	0.6	0.83	0.7228916	0.6489921	0.4204733
chr1	13326243	13326263	7	0.0	3	0.1516869	1e-05	(0 , 0.00102)	53	0.025	0.035	0.7142857	0.6729445	0.4120269
chr1	13333251	13333265	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	13438106	13438120	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	13443299	13443337	13	0.0	3	0.6266581	0.00028	(0 , 0.00592)	3190	0.695	0.915	0.7595628	0.5500244	0.4583077
chr1	13450104	13450130	9	0.0	3	0.0	8e-05	(8e-05 , 8e-05)	1	0.005	0.005	1.0	-0.0	1.0
chr1	13453656	13453670	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	13455183	13455197	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	13532315	13532332	6	0.0	3	0.0494826	3e-05	(0 , 0.0059)	16	0.005	0.015	0.3333333	2.1972246	0.1382595
chr1	13580645	13580662	6	0.0	3	0.0937078	6e-05	(2e-05 , 0.00074)	10	0.005	0.01	0.5	1.3862944	0.2390319
chr1	13587475	13587489	5	0.0	3	0.0079385	0.00015	(0 , 0.01349)	8	0.01	0.005	2.0	-1.3862944	1.0
chr1	13622052	13622072	5	0.0	3	0.4901622	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr1	13700248	13700262	5	0.0	3	0.0010657	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr1	13821276	13821293	6	0.0	3	0.0007971	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr1	13928295	13928309	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	13951624	13951671	8	0.0	3	0.5922873	0.0	(0 , 0.00059)	369	0.225	0.225	1.0	-0.0	1.0
chr1	13952335	13952379	10	0.0	3	0.7085026	4e-05	(0 , 0.00129)	1308	0.45	0.475	0.9473684	0.1081344	0.7422781
chr1	13971604	13971624	7	0.0	3	0.032341	3e-05	(0 , 0.00577)	54	0.015	0.025	0.6	1.0216512	0.3121276
chr1	14023155	14023169	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	14044584	14044601	6	0.0	3	0.000797	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr1	14155637	14155660	8	0.0	3	0.0455356	6e-05	(0 , 0.00323)	213	0.06	0.07	0.8571429	0.3083014	0.5787244
chr1	14234549	14234566	6	0.0	3	0.0068967	0.00013	(0 , 0.00321)	44	0.005	0.015	0.3333333	2.1972246	0.1382595
chr1	14266889	14266903	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	14437878	14437892	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	14447209	14447256	15	0.0	3	0.7896935	0.00028	(0 , 0.00425)	2475	0.525	0.775	0.6774194	0.7789295	0.3774687
chr1	14489739	14489771	10	0.0	3	0.815765	3e-05	(0 , 0.00103)	734	0.235	0.295	0.7966102	0.4547797	0.5000739
chr1	14532456	14532485	8	0.0	3	0.5246887	0.0	(0 , 0.00067)	452	0.245	0.245	1.0	-0.0	1.0
chr1	14762862	14762879	6	0.0	3	0.2060204	3e-05	(0 , 0.00247)	16	0.01	0.015	0.6666667	0.8109302	0.3678454
chr1	14805763	14805804	12	0.0	3	0.7887771	0.00028	(0 , 0.00425)	2479	0.525	0.775	0.6774194	0.7789295	0.3774687
chr1	14814223	14814237	5	0.0	3	0.1529765	0.0	(0 , 8e-05)	3	0.005	0.005	1.0	-0.0	1.0
chr1	14837718	14837741	8	0.0	3	0.0098004	0.00043	(0 , 0.01122)	585	0.105	0.14	0.75	0.5753641	0.4481352
chr1	14905846	14905875	10	0.0	3	0.688367	4e-05	(0 , 0.00139)	1390	0.48	0.51	0.9411765	0.1212492	0.7276835
chr1	14906178	14906219	6	0.0	3	0.7029914	0.0	(0 , 5e-05)	9	0.025	0.025	1.0	-0.0	1.0
chr1	14949156	14949188	11	0.0	3	0.6779177	0.00022	(0 , 0.00412)	2728	0.66	0.77	0.8571429	0.3083014	0.5787244
chr1	14963612	14963626	5	0.0	3	0.0007966	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr1	14993483	14993500	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	15231089	15231106	6	0.0	3	0.0002656	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr1	15314062	15314100	8	0.0	3	0.5626191	0.0	(0 , 0.00059)	410	0.23	0.23	1.0	-0.0	1.0
chr1	15360119	15360133	5	0.0	3	0.013737	3e-05	(0 , 0.00054)	6	0.005	0.005	1.0	-0.0	1.0
chr1	15491415	15491429	5	0.0	3	0.0018575	1e-05	(0 , 0.00894)	19	0.015	0.005	3.0	-2.1972246	1.0
chr1	15623558	15623581	8	0.0	3	0.4450307	0.0	(0 , 0.00071)	492	0.26	0.26	1.0	-0.0	1.0
chr1	15684300	15684314	5	0.0	3	0.0029625	7e-05	(0 , 0.01179)	10	0.015	0.01	1.5	-0.8109302	1.0
chr1	15686469	15686489	7	0.0	3	0.005566	0.00014	(0 , 0.00819)	198	0.07	0.075	0.9333333	0.1379857	0.7102917
chr1	15866077	15866091	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	15893100	15893117	6	0.0	3	0.007682	0.00012	(0 , 0.00325)	40	0.005	0.015	0.3333333	2.1972246	0.1382595
chr1	15914835	15914849	5	0.0	3	0.0005311	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr1	16000349	16000369	7	0.0	3	0.0068837	0.00013	(0 , 0.00764)	167	0.04	0.05	0.8	0.4462871	0.5041034
chr1	16003162	16003176	5	0.0	3	0.0015924	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr1	16114503	16114526	8	0.0	3	0.051227	5e-05	(0 , 0.00414)	205	0.075	0.085	0.8823529	0.2503263	0.6168454
chr1	16136304	16136333	11	0.0	3	0.4538296	0.00043	(0 , 0.00729)	1964	0.415	0.43	0.9651163	0.0710134	0.789867
chr1	16188582	16188599	6	0.0	3	0.0012705	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr1	16233410	16233424	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	16247542	16247556	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	16299640	16299657	6	0.0	3	0.0055621	0.00025	(0 , 0.00338)	43	0.005	0.025	0.2	3.2188758	0.0727936
chr1	16331423	16331452	10	0.0	3	0.4500902	7e-05	(0 , 0.00216)	1729	0.535	0.59	0.9067797	0.1957116	0.6582048
chr1	16415551	16415568	6	0.0	3	0.0068846	0.00013	(0 , 0.00321)	44	0.005	0.015	0.3333333	2.1972246	0.1382595
chr1	16475313	16475345	11	0.0	3	0.5123367	0.00039	(0 , 0.00614)	2504	0.525	0.55	0.9545455	0.09304	0.7603474
chr1	16584634	16584660	5	0.0	3	0.8041011	-1.0	(-1 , -1)	0	0.005	0.005	1.0	-0.0	1.0
chr1	16625283	16625297	5	0.0	3	0.3534861	8e-05	(0 , 0.0004)	4	0.015	0.005	3.0	-2.1972246	1.0
chr1	16639369	16639389	7	0.0	3	0.364012	1e-05	(0 , 0.00082)	118	0.085	0.045	1.8888889	-1.2719775	1.0
chr1	16651297	16651311	5	0.0	3	0.2303517	4e-05	(0 , 9e-05)	2	0.005	0.005	1.0	-0.0	1.0
chr1	16686413	16686448	14	0.0	3	0.7072086	0.00026	(0 , 0.00494)	2889	0.635	0.865	0.734104	0.618209	0.4317136
chr1	16689022	16689063	9	0.0	3	0.8141172	0.0	(0 , 0.00045)	328	0.17	0.17	1.0	-0.0	1.0
chr1	16691282	16691296	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	16696443	16696457	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	16699527	16699550	8	0.0	3	0.1120536	8e-05	(0 , 0.00358)	181	0.09	0.045	2.0	-1.3862944	1.0
chr1	16756153	16756167	5	0.0	3	0.195265	0.0	(0 , 8e-05)	3	0.005	0.005	1.0	-0.0	1.0
chr1	16855712	16855726	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	16941433	16941447	5	0.0	3	0.0039887	0.0001	(0 , 0.01156)	9	0.01	0.005	2.0	-1.3862944	1.0
chr1	16947469	16947501	11	0.0	3	0.6479784	0.00022	(0 , 0.0043)	2843	0.67	0.805	0.8322981	0.3671291	0.5445733
chr1	17027880	17027900	7	0.0	3	0.0229321	7e-05	(0 , 0.00509)	73	0.035	0.015	2.3333333	-1.6945957	1.0
chr1	17093081	17093101	7	0.0	3	0.0580969	0.0	(0 , 0.00409)	59	0.035	0.035	1.0	-0.0	1.0
chr1	17106779	17106799	8	0.0	3	0.3910939	0.0	(0 , 0.00083)	510	0.255	0.255	1.0	-0.0	1.0
chr1	17113254	17113286	8	0.0	3	0.3801995	0.0	(0 , 0.00084)	506	0.255	0.255	1.0	-0.0	1.0
chr1	17290401	17290424	7	0.0	3	0.0223384	7e-05	(0 , 0.00513)	72	0.035	0.02	1.75	-1.1192316	1.0
chr1	17294779	17294793	5	0.0	3	0.0002774	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	17368763	17368780	6	0.0	3	0.0005311	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr1	17438486	17438500	5	1.0	3	0.0002658	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	17472279	17472305	14	0.0	3	0.6953995	0.00027	(0 , 0.00505)	2930	0.65	0.875	0.7428571	0.594503	0.4406831
chr1	17505218	17505232	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	17516534	17516548	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	17606283	17606300	6	0.0	3	0.0013276	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr1	17618490	17618507	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	17745196	17745210	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	17775361	17775375	5	0.0	3	0.4293759	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr1	17842147	17842161	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	17916675	17916692	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	17932456	17932473	6	0.0	3	0.0173831	9e-05	(0 , 0.00606)	21	0.02	0.02	1.0	-0.0	1.0
chr1	17945196	17945213	6	0.0	3	0.0407512	6e-05	(0 , 0.00588)	19	0.01	0.005	2.0	-1.3862944	1.0
chr1	17972882	17972911	9	0.0	3	0.8057742	1e-05	(0 , 0.00058)	349	0.175	0.145	1.2068966	-0.3761045	1.0
chr1	17994961	17994975	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	18001625	18001660	11	0.0	3	0.7934323	0.00022	(0 , 0.00346)	2214	0.515	0.62	0.8306452	0.3711052	0.5424025
chr1	18012183	18012209	9	0.0	3	0.8515008	0.0	(0 , 0.00041)	250	0.145	0.145	1.0	-0.0	1.0
chr1	18049194	18049211	6	0.0	3	0.0084664	4e-05	(0 , 0.00342)	41	0.01	0.01	1.0	-0.0	1.0
chr1	18074964	18074978	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	18221059	18221076	6	0.0	3	0.2112807	2e-05	(0 , 0.00247)	17	0.01	0.01	1.0	-0.0	1.0
chr1	18244808	18244825	6	0.0	3	0.0002656	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr1	18269409	18269426	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	18432122	18432136	5	0.0	3	0.0002657	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	18463029	18463061	14	0.0	3	0.6003662	0.0003	(0 , 0.00624)	3227	0.71	0.915	0.7759563	0.5073182	0.4763021
chr1	18493980	18493994	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	18513687	18513704	6	0.0	3	0.0002656	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr1	18581753	18581794	16	0.0	3	0.793644	0.00028	(0 , 0.00414)	2444	0.525	0.775	0.6774194	0.7789295	0.3774687
chr1	18621023	18621037	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	18630804	18630833	10	0.0	3	0.5162866	6e-05	(0 , 0.00176)	1821	0.575	0.565	1.0176991	-0.0350886	1.0
chr1	18653358	18653372	5	0.0	3	0.0055621	0.00013	(0 , 0.01282)	10	0.01	0.005	2.0	-1.3862944	1.0
chr1	18683841	18683858	6	0.0	3	0.0007965	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr1	18816074	18816106	10	0.0	3	0.7427511	4e-05	(0 , 0.00122)	1159	0.395	0.435	0.908046	0.1929205	0.6604969
chr1	18844761	18844781	6	0.0	3	0.5671328	0.0	(0 , 0.00077)	26	0.025	0.025	1.0	-0.0	1.0
chr1	18984795	18984839	15	0.0	3	0.0	0.0	(0 , 0)	1	0.005	0.005	1.0	-0.0	1.0
chr1	18995458	18995475	6	0.0	3	0.1283791	4e-05	(0 , 0.00194)	14	0.005	0.02	0.25	2.7725887	0.095891
chr1	19082205	19082222	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	19195267	19195290	10	0.0	3	0.5075396	6e-05	(0 , 0.00178)	1820	0.585	0.56	1.0446429	-0.0873501	1.0
chr1	19290098	19290112	5	0.0	3	0.0007968	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr1	19422732	19422761	13	0.0	3	0.7812987	0.00027	(0 , 0.00426)	2523	0.545	0.79	0.6898734	0.7424943	0.388863
chr1	19443611	19443628	6	0.0	3	0.3425008	0.0	(0 , 0.00063)	33	0.015	0.015	1.0	-0.0	1.0
chr1	19485442	19485456	5	0.0	3	0.000267	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	19492098	19492112	5	0.0	3	0.0010624	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr1	19530737	19530757	7	0.0	3	0.4987865	0.0	(0 , 0.00044)	120	0.085	0.085	1.0	-0.0	1.0
chr1	19553355	19553378	8	0.0	3	0.4201989	0.0	(0 , 0.00081)	502	0.255	0.255	1.0	-0.0	1.0
chr1	19567968	19567982	5	0.0	3	0.0024053	1e-05	(0 , 0.01134)	16	0.02	0.01	2.0	-1.3862944	1.0
chr1	19574580	19574594	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	19583566	19583583	6	0.0	3	0.0264662	0.00011	(0 , 0.0057)	22	0.015	0.005	3.0	-2.1972246	1.0
chr1	19649348	19649374	10	0.0	3	0.5030281	6e-05	(0 , 0.00182)	1813	0.58	0.565	1.0265487	-0.0524047	1.0
chr1	19713934	19713951	6	0.0	3	0.0010619	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr1	19827406	19827420	5	0.0	3	0.111209	0.0	(0 , 0)	3	0.005	0.005	1.0	-0.0	1.0
chr1	19853653	19853667	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	19882643	19882657	5	1.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	19965781	19965795	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	19985580	19985594	5	0.0	3	0.0010619	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr1	20279961	20279975	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	20281561	20281575	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	20397280	20397294	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	20456798	20456812	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	20462659	20462682	8	0.0	3	0.0116351	0.00039	(0 , 0.01033)	520	0.085	0.13	0.6538462	0.8497664	0.3566184
chr1	20471305	20471343	13	0.0	3	0.6689677	0.00027	(0 , 0.0054)	3034	0.67	0.905	0.7403315	0.6013145	0.4380769
chr1	20494303	20494317	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	20516173	20516187	5	0.0	3	0.0042439	0.00013	(0 , 0.01182)	8	0.01	0.005	2.0	-1.3862944	1.0
chr1	20537563	20537580	6	0.0	3	0.0005432	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr1	20568873	20568890	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr1	20582494	20582508	8	0.0	3	0.72435	0.0	(0 , 0.00036)	187	0.13	0.13	1.0	-0.0	1.0
chr1	20585466	20585507	12	0.0	3	0.7316621	0.00027	(0 , 0.00477)	2785	0.605	0.845	0.7159763	0.6682163	0.4136742
chr1	20706590	20706607	6	0.0	3	0.5004902	0.0	(0 , 0.00065)	31	0.025	0.025	1.0	-0.0	1.0
chr1	20719421	20719435	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	20743664	20743678	5	0.0	3	0.0010622	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr1	20783112	20783132	7	0.0	3	0.494411	0.0	(0 , 0.00044)	120	0.085	0.085	1.0	-0.0	1.0
chr1	20811255	20811275	7	0.0	3	0.0731095	0.0	(0 , 0.00249)	49	0.025	0.025	1.0	-0.0	1.0
chr1	20821872	20821889	7	0.0	3	0.494187	0.0	(0 , 0.00044)	120	0.085	0.085	1.0	-0.0	1.0
chr1	20893398	20893412	5	0.0	3	0.0005312	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr1	20941215	20941232	6	0.0	3	0.0612473	3e-05	(0 , 0.00356)	13	0.005	0.01	0.5	1.3862944	0.2390319
chr1	20959656	20959697	14	0.0	3	0.6622163	0.00028	(0 , 0.00548)	3062	0.67	0.905	0.7403315	0.6013145	0.4380769
chr1	20961387	20961401	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	20992534	20992551	6	0.0	3	0.0005312	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr1	21031195	21031215	7	0.0	3	0.0010631	0.00053	(0 , 0.02498)	1103	0.22	0.22	1.0	-0.0	1.0
chr1	21094766	21094804	13	0.0	3	0.7686469	0.00027	(0 , 0.00444)	2606	0.57	0.805	0.7080745	0.6904118	0.4060243
chr1	21115707	21115727	7	0.0	3	0.0173829	8e-05	(0 , 0.00631)	98	0.03	0.035	0.8571429	0.3083014	0.5787244
chr1	21135014	21135028	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	21203560	21203574	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	21204154	21204174	7	0.0	3	0.0060956	0.00014	(0 , 0.00758)	181	0.045	0.055	0.8181818	0.4013414	0.5263973
chr1	21271183	21271197	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	21290238	21290252	5	0.0	3	0.0007967	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr1	21303646	21303660	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	21513060	21513083	8	0.0	3	0.0578764	5e-05	(0 , 0.00416)	197	0.075	0.085	0.8823529	0.2503263	0.6168454
chr1	21630726	21630740	5	0.0	3	0.0005313	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr1	21756169	21756186	6	0.0	3	0.1648901	3e-05	(0 , 0.00247)	12	0.01	0.01	1.0	-0.0	1.0
chr1	21774181	21774222	12	0.0	3	0.8101017	0.00028	(0 , 0.00407)	2336	0.52	0.75	0.6933333	0.7324888	0.3920777
chr1	21779554	21779568	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	21859046	21859060	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	21869503	21869517	5	0.0	3	0.0002664	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22006717	22006743	7	0.0	3	0.7238318	0.0	(0 , 0.00043)	37	0.03	0.03	1.0	-0.0	1.0
chr1	22017261	22017275	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22042089	22042106	6	0.0	3	0.0084688	4e-05	(0 , 0.00342)	41	0.01	0.01	1.0	-0.0	1.0
chr1	22051826	22051855	10	0.0	3	0.2968672	0.00047	(0 , 0.00361)	985	0.215	0.23	0.9347826	0.1348826	0.7134224
chr1	22056631	22056645	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22143123	22143152	11	0.0	3	0.5727356	0.00028	(0 , 0.0052)	2922	0.635	0.815	0.7791411	0.4991262	0.4798843
chr1	22201497	22201511	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	22226898	22226912	5	0.0	3	0.3706443	0.0	(0 , 0.00039)	5	0.015	0.015	1.0	-0.0	1.0
chr1	22394916	22394930	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	22410902	22410916	5	0.0	3	0.0002657	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22480501	22480515	5	0.0	3	0.0007974	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr1	22512068	22512082	5	1.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22513704	22513718	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	22563455	22563472	6	0.0	3	0.0008034	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr1	22755815	22755829	5	0.0	3	0.0002656	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr1	22905235	22905249	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	22972140	22972190	12	0.0	3	0.5875131	0.00032	(0 , 0.00643)	3201	0.675	0.895	0.7541899	0.5642221	0.4525641
chr1	23005108	23005122	4	0.0	3	0.326389	0.00017	(0 , 0.00041)	3	0.01	0.005	2.0	-1.3862944	1.0
chr1	23051119	23051133	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	23052326	23052340	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	23147100	23147126	9	0.0	3	0.4823131	1e-05	(0 , 0.00095)	1208	0.505	0.47	1.0744681	-0.1436515	1.0
chr1	23227121	23227147	10	0.0	3	0.5271976	6e-05	(0 , 0.00166)	1813	0.555	0.57	0.9736842	0.0533365	0.817356
chr1	23233704	23233721	6	0.0	3	0.0002656	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr1	23271333	23271347	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	23328492	23328509	6	0.0	3	0.0002657	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr1	23448453	23448467	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	23466863	23466883	7	0.0	3	0.0013296	0.00049	(0 , 0.02454)	1223	0.25	0.245	1.0204082	-0.0404054	1.0
chr1	23467174	23467203	10	0.0	3	0.0807893	0.00632	(0 , 0.0128)	623	0.065	0.665	0.0977444	4.6507995	0.0310391
chr1	23492956	23492991	12	0.0	3	0.4744862	0.0005	(0 , 0.00889)	2220	0.46	0.375	1.2266667	-0.4086009	1.0
chr1	23524073	23524105	6	0.0	3	0.6878665	0.0	(0 , 5e-05)	10	0.025	0.025	1.0	-0.0	1.0
chr1	23548256	23548270	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr1	23561499	23561516	6	0.0	3	0.110467	6e-05	(0 , 0.00073)	11	0.005	0.01	0.5	1.3862944	0.2390319
chr1	23567144	23567161	6	0.0	3	0.0007991	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr1	23619569	23619592	7	0.0	3	0.6382945	0.0	(0 , 0.00029)	70	0.05	0.05	1.0	-0.0	1.0
